Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
141	695	0	1.19337743	49.6755744	49.5621799	49.1073347	49.6900373	0.582702546	0.554618562	0	95.1	0	0	3
142	699	0	1.2018411	49.692935	49.5719399	49.1381508	49.692935	0.554784189	0.554618562	0	99.9	0	0	3
143	703	0	1.21030477	49.6765609	49.5809134	49.1966601	49.692935	0.496274878	0.554618562	0	100	0	0	3
144	707	0	1.21876844	49.6962284	49.5892395	49.2213062	49.6962284	0.474922166	0.554618562	0	100	0	0	3
145	711	0	1.22723211	49.6825022	49.5969261	49.2753205	49.6962284	0.420907869	0.554618562	0	100	0	0	3
146	716	0	1.23569578	49.700238	49.6040081	49.2905918	49.700238	0.409646275	0.554618562	0	100	0	0	3
147	720	0	1.24415945	49.6843549	49.6105708	49.3351178	49.700238	0.365120265	0.554618562	0	100	0	0	3
148	724	0	1.25262312	49.7036964	49.6167138	49.3438027	49.7036964	0.35989374	0.554618562	0	100	0	0	3
149	728	0	1.26108679	49.6899242	49.6224825	49.3857365	49.7036964	0.31795987	0.554618562	0	100	0	0	3
150	732	0	1.26955046	49.7068785	49.6278349	49.3942206	49.7068785	0.312657979	0.554618562	0	100	0	0	3
151	737	0	1.27801413	49.6886166	49.6327415	49.4299063	49.7068785	0.276972219	0.554618562	0	100	0	0	3
152	741	0	1.2864778	49.7058634	49.6373407	49.434594	49.7068785	0.272284565	0.554618562	0	100	0	0	3
153	745	0	1.29494147	49.6886497	49.641575	49.4715658	49.7068785	0.235312708	0.554618562	0	100	0	0	3
154	749	0	1.30340514	49.7033415	49.6454379	49.4716069	49.7068785	0.235271654	0.554618562	0	100	0	0	3
