Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
139	686	0	1.17645009	-4.43721285e-08	9.15416866e-09	-1.07947859e-07	1.78137589e-07	6.33068977e-08	0.000911577526	0	0	0	0	3
140	690	0	1.18491376	-7.26538424e-08	8.17258532e-09	-1.07947859e-07	1.78137589e-07	6.24921259e-08	0.000914475449	0	0	0	0	3
141	695	0	1.19337743	-1.26404313e-07	6.48490061e-09	-1.26404313e-07	1.78137589e-07	6.1153369e-08	0.000907948813	0	0	0	0	3
142	699	0	1.2018411	-4.97029261e-08	4.86607022e-09	-1.26404313e-07	1.78137589e-07	5.94321495e-08	0.000904890452	0	0	0	0	3
143	703	0	1.21030477	-2.49798574e-08	3.1783728e-09	-1.26404313e-07	1.78137589e-07	5.74715513e-08	0.000904665244	0	0	0	0	3
144	707	0	1.21876844	-6.17923827e-08	6.89716989e-10	-1.26404313e-07	1.78137589e-07	5.60940094e-08	0.000906815059	0	0	0	0	3
145	711	0	1.22723211	-6.40862469e-08	-1.17282737e-09	-1.26404313e-07	1.78137589e-07	5.23415825e-08	0.000908800624	0	0	0	0	3
146	716	0	1.23569578	-9.59147074e-09	-4.30164503e-09	-1.26404313e-07	1.40493165e-07	4.91413441e-08	0.000913905033	0	0	0	0	3
147	720	0	1.24415945	4.20160969e-08	-5.50431367e-09	-1.26404313e-07	1.40493165e-07	4.604152e-08	0.000907687153	0	0	0	0	3
148	724	0	1.25262312	6.10580154e-08	-6.82823284e-09	-1.26404313e-07	1.33162929e-07	4.37476653e-08	0.000911296319	0	0	0	0	3
149	728	0	1.26108679	-1.94246016e-08	-8.47193018e-09	-1.26404313e-07	1.33162929e-07	4.05779652e-08	0.000912011775	0	0	0	0	3
150	732	0	1.26955046	-2.90627029e-08	-1.11756907e-08	-1.26404313e-07	1.26871586e-07	4.05085e-08	0.000912046821	0	0	0	0	3
151	737	0	1.27801413	-4.06779464e-08	-1.31063966e-08	-1.26404313e-07	1.26871586e-07	4.2439206e-08	0.000910508679	0	0	0	0	3
152	741	0	1.2864778	-8.64593411e-09	-1.4271465e-08	-1.26404313e-07	1.26871586e-07	4.36042743e-08	0.000911001481	0	0	0	0	3
153	745	0	1.29494147	-5.34756163e-08	-1.59209725e-08	-1.26404313e-07	1.26871586e-07	4.52537819e-08	0.000908115976	0	0	0	0	3
154	749	0	1.30340514	-1.56125759e-08	-1.61957923e-08	-1.26404313e-07	1.26871586e-07	4.55286016e-08	0.000907635211	0	0	0	0	3
